id,proveedor_id,sku_id,precio_negociado,fecha_inicio,fecha_fin,estado
436,18,24,430763.58,2024-01-01,2025-12-31,ACTIVO
437,18,183,288381.76,2024-01-01,2025-12-31,ACTIVO
438,18,167,62734.0,2024-01-01,2025-12-31,ACTIVO
439,18,332,181393.32,2024-01-01,2025-12-31,ACTIVO
440,18,422,414173.23,2024-01-01,2025-12-31,ACTIVO
441,18,188,185110.59,2024-01-01,2025-12-31,ACTIVO
442,18,222,183149.63,2024-01-01,2025-12-31,ACTIVO
443,18,87,70008.65,2024-01-01,2025-12-31,ACTIVO
444,18,441,396434.01,2024-01-01,2025-12-31,ACTIVO
445,18,236,97768.98,2024-01-01,2025-12-31,ACTIVO
446,18,255,307886.6,2024-01-01,2025-12-31,ACTIVO
447,18,418,219434.91,2024-01-01,2025-12-31,ACTIVO
448,18,439,423288.79,2024-01-01,2025-12-31,ACTIVO
449,18,263,259158.9,2024-01-01,2025-12-31,ACTIVO
450,18,64,234550.11,2024-01-01,2025-12-31,ACTIVO
451,18,207,260844.63,2024-01-01,2025-12-31,ACTIVO
452,18,399,5454.02,2024-01-01,2025-12-31,ACTIVO
453,18,249,326896.14,2024-01-01,2025-12-31,ACTIVO
454,18,319,409816.55,2024-01-01,2025-12-31,ACTIVO
455,18,364,419081.66,2024-01-01,2025-12-31,ACTIVO
456,18,148,191272.37,2024-01-01,2025-12-31,ACTIVO
457,19,377,200656.49,2024-01-01,2025-12-31,ACTIVO
458,19,479,34767.06,2024-01-01,2025-12-31,ACTIVO
459,19,26,34212.12,2024-01-01,2025-12-31,ACTIVO
460,19,359,90081.1,2024-01-01,2025-12-31,ACTIVO
461,19,338,84575.06,2024-01-01,2025-12-31,ACTIVO
462,19,358,269154.91,2024-01-01,2025-12-31,ACTIVO
463,19,166,77490.89,2024-01-01,2025-12-31,ACTIVO
464,19,2,293830.02,2024-01-01,2025-12-31,ACTIVO
465,19,137,42978.12,2024-01-01,2025-12-31,ACTIVO
466,19,77,25809.89,2024-01-01,2025-12-31,ACTIVO
467,19,74,119726.32,2024-01-01,2025-12-31,ACTIVO
468,19,270,192180.34,2024-01-01,2025-12-31,ACTIVO
469,19,92,432085.07,2024-01-01,2025-12-31,ACTIVO
470,19,107,444860.03,2024-01-01,2025-12-31,ACTIVO
471,19,61,265812.91,2024-01-01,2025-12-31,ACTIVO
472,19,457,105248.74,2024-01-01,2025-12-31,ACTIVO
473,19,27,214781.14,2024-01-01,2025-12-31,ACTIVO
474,19,476,41584.81,2024-01-01,2025-12-31,ACTIVO
475,19,59,120222.76,2024-01-01,2025-12-31,ACTIVO
476,19,313,314305.43,2024-01-01,2025-12-31,ACTIVO
477,19,490,317762.68,2024-01-01,2025-12-31,ACTIVO
478,19,131,194104.59,2024-01-01,2025-12-31,ACTIVO
479,19,400,192592.54,2024-01-01,2025-12-31,ACTIVO
480,19,170,127621.02,2024-01-01,2025-12-31,ACTIVO
481,20,392,152647.16,2024-01-01,2025-12-31,ACTIVO
482,20,312,66845.27,2024-01-01,2025-12-31,ACTIVO
483,20,380,414126.7,2024-01-01,2025-12-31,ACTIVO
484,20,331,6927.72,2024-01-01,2025-12-31,ACTIVO
485,20,236,5155.94,2024-01-01,2025-12-31,ACTIVO
486,20,491,317763.92,2024-01-01,2025-12-31,ACTIVO
487,20,433,22791.96,2024-01-01,2025-12-31,ACTIVO
488,20,192,112063.64,2024-01-01,2025-12-31,ACTIVO
489,20,457,31463.98,2024-01-01,2025-12-31,ACTIVO
490,20,373,247228.66,2024-01-01,2025-12-31,ACTIVO
491,20,493,186828.58,2024-01-01,2025-12-31,ACTIVO
492,20,342,414914.95,2024-01-01,2025-12-31,ACTIVO
493,20,129,193626.5,2024-01-01,2025-12-31,ACTIVO
494,20,63,159494.63,2024-01-01,2025-12-31,ACTIVO
495,20,107,240599.72,2024-01-01,2025-12-31,ACTIVO
496,20,467,85405.34,2024-01-01,2025-12-31,ACTIVO
497,20,198,67067.02,2024-01-01,2025-12-31,ACTIVO
498,20,60,34415.36,2024-01-01,2025-12-31,ACTIVO
499,20,490,424129.11,2024-01-01,2025-12-31,ACTIVO
500,20,65,163168.85,2024-01-01,2025-12-31,ACTIVO
501,20,80,118173.03,2024-01-01,2025-12-31,ACTIVO
502,21,343,337354.34,2024-01-01,2025-12-31,ACTIVO
503,21,411,325454.55,2024-01-01,2025-12-31,ACTIVO
504,21,226,250279.45,2024-01-01,2025-12-31,ACTIVO
505,21,141,303275.72,2024-01-01,2025-12-31,ACTIVO
506,21,268,259557.56,2024-01-01,2025-12-31,ACTIVO
507,21,468,75528.25,2024-01-01,2025-12-31,ACTIVO
508,21,318,347794.25,2024-01-01,2025-12-31,ACTIVO
509,21,287,156934.68,2024-01-01,2025-12-31,ACTIVO
510,21,306,409970.5,2024-01-01,2025-12-31,ACTIVO
511,21,356,187827.91,2024-01-01,2025-12-31,ACTIVO
512,21,233,49364.12,2024-01-01,2025-12-31,ACTIVO
513,21,284,172543.42,2024-01-01,2025-12-31,ACTIVO
514,21,319,227206.31,2024-01-01,2025-12-31,ACTIVO
515,21,457,1206.81,2024-01-01,2025-12-31,ACTIVO
516,21,322,49199.54,2024-01-01,2025-12-31,ACTIVO
517,21,265,161937.91,2024-01-01,2025-12-31,ACTIVO
518,21,286,168274.56,2024-01-01,2025-12-31,ACTIVO
519,21,35,440149.46,2024-01-01,2025-12-31,ACTIVO
520,21,281,100682.19,2024-01-01,2025-12-31,ACTIVO
521,21,180,39251.04,2024-01-01,2025-12-31,ACTIVO
522,21,242,15520.71,2024-01-01,2025-12-31,ACTIVO
523,21,77,381363.95,2024-01-01,2025-12-31,ACTIVO
524,21,445,117948.75,2024-01-01,2025-12-31,ACTIVO
525,21,405,114549.88,2024-01-01,2025-12-31,ACTIVO
526,21,143,162269.91,2024-01-01,2025-12-31,ACTIVO
527,21,170,396671.37,2024-01-01,2025-12-31,ACTIVO
528,21,150,396407.87,2024-01-01,2025-12-31,ACTIVO
529,21,98,435328.36,2024-01-01,2025-12-31,ACTIVO
530,21,137,152139.48,2024-01-01,2025-12-31,ACTIVO
531,21,463,343633.97,2024-01-01,2025-12-31,ACTIVO
532,22,219,146374.7,2024-01-01,2025-12-31,ACTIVO
533,22,461,226484.7,2024-01-01,2025-12-31,ACTIVO
534,22,342,315399.22,2024-01-01,2025-12-31,ACTIVO
535,22,263,362521.06,2024-01-01,2025-12-31,ACTIVO
536,22,197,402285.44,2024-01-01,2025-12-31,ACTIVO
537,22,251,353978.53,2024-01-01,2025-12-31,ACTIVO
538,22,208,114124.63,2024-01-01,2025-12-31,ACTIVO
539,22,237,254562.99,2024-01-01,2025-12-31,ACTIVO
540,22,232,38952.13,2024-01-01,2025-12-31,ACTIVO
541,22,71,346122.68,2024-01-01,2025-12-31,ACTIVO
542,22,416,216908.3,2024-01-01,2025-12-31,ACTIVO
543,22,375,174562.81,2024-01-01,2025-12-31,ACTIVO
544,22,413,40407.34,2024-01-01,2025-12-31,ACTIVO
545,22,322,332872.62,2024-01-01,2025-12-31,ACTIVO
546,23,317,436059.66,2024-01-01,2025-12-31,ACTIVO
547,23,411,367078.75,2024-01-01,2025-12-31,ACTIVO
548,23,93,260510.7,2024-01-01,2025-12-31,ACTIVO
549,23,8,3737.77,2024-01-01,2025-12-31,ACTIVO
550,23,168,293504.33,2024-01-01,2025-12-31,ACTIVO
551,23,178,187630.65,2024-01-01,2025-12-31,ACTIVO
552,23,409,261668.24,2024-01-01,2025-12-31,ACTIVO
553,23,394,129912.81,2024-01-01,2025-12-31,ACTIVO
554,23,217,334765.61,2024-01-01,2025-12-31,ACTIVO
555,23,11,206535.66,2024-01-01,2025-12-31,ACTIVO
556,23,397,325783.68,2024-01-01,2025-12-31,ACTIVO
557,23,92,370327.97,2024-01-01,2025-12-31,ACTIVO
558,23,91,426065.62,2024-01-01,2025-12-31,ACTIVO
559,23,6,182260.93,2024-01-01,2025-12-31,ACTIVO
560,23,440,62423.69,2024-01-01,2025-12-31,ACTIVO
561,23,419,447811.67,2024-01-01,2025-12-31,ACTIVO
562,23,188,412947.09,2024-01-01,2025-12-31,ACTIVO
563,23,253,305503.43,2024-01-01,2025-12-31,ACTIVO
564,23,420,143411.99,2024-01-01,2025-12-31,ACTIVO
565,23,289,245135.74,2024-01-01,2025-12-31,ACTIVO
566,23,335,446774.31,2024-01-01,2025-12-31,ACTIVO
567,23,454,239849.42,2024-01-01,2025-12-31,ACTIVO
568,23,123,282815.22,2024-01-01,2025-12-31,ACTIVO
569,23,426,176117.32,2024-01-01,2025-12-31,ACTIVO
570,23,189,423579.58,2024-01-01,2025-12-31,ACTIVO
571,23,305,246237.54,2024-01-01,2025-12-31,ACTIVO
572,23,180,191114.81,2024-01-01,2025-12-31,ACTIVO
573,24,222,95866.86,2024-01-01,2025-12-31,ACTIVO
574,24,129,356003.96,2024-01-01,2025-12-31,ACTIVO
575,24,415,188719.35,2024-01-01,2025-12-31,ACTIVO
576,24,224,128361.49,2024-01-01,2025-12-31,ACTIVO
577,24,192,97267.23,2024-01-01,2025-12-31,ACTIVO
578,24,103,129205.39,2024-01-01,2025-12-31,ACTIVO
579,24,317,121637.29,2024-01-01,2025-12-31,ACTIVO
580,25,350,255146.45,2024-01-01,2025-12-31,ACTIVO
581,25,21,291781.89,2024-01-01,2025-12-31,ACTIVO
582,25,162,230706.97,2024-01-01,2025-12-31,ACTIVO
583,25,11,217571.66,2024-01-01,2025-12-31,ACTIVO
584,25,307,302007.01,2024-01-01,2025-12-31,ACTIVO
585,25,460,192619.79,2024-01-01,2025-12-31,ACTIVO
586,26,194,359681.66,2024-01-01,2025-12-31,ACTIVO
587,26,212,424242.29,2024-01-01,2025-12-31,ACTIVO
588,26,267,162090.77,2024-01-01,2025-12-31,ACTIVO
589,26,362,372001.92,2024-01-01,2025-12-31,ACTIVO
590,26,271,402067.09,2024-01-01,2025-12-31,ACTIVO
591,26,442,161663.23,2024-01-01,2025-12-31,ACTIVO
592,26,1,17064.88,2024-01-01,2025-12-31,ACTIVO
593,26,47,344834.13,2024-01-01,2025-12-31,ACTIVO
594,26,153,369303.98,2024-01-01,2025-12-31,ACTIVO
595,26,73,364094.25,2024-01-01,2025-12-31,ACTIVO
596,26,162,400309.74,2024-01-01,2025-12-31,ACTIVO
597,26,192,39567.82,2024-01-01,2025-12-31,ACTIVO
598,26,172,372970.58,2024-01-01,2025-12-31,ACTIVO
599,26,187,251072.14,2024-01-01,2025-12-31,ACTIVO
600,26,293,298972.78,2024-01-01,2025-12-31,ACTIVO
601,26,396,156141.83,2024-01-01,2025-12-31,ACTIVO
602,26,393,55137.43,2024-01-01,2025-12-31,ACTIVO
603,26,485,125988.04,2024-01-01,2025-12-31,ACTIVO
604,26,130,341949.92,2024-01-01,2025-12-31,ACTIVO
605,26,475,202233.22,2024-01-01,2025-12-31,ACTIVO
606,26,290,6587.61,2024-01-01,2025-12-31,ACTIVO
607,26,132,93252.43,2024-01-01,2025-12-31,ACTIVO
608,26,460,261590.69,2024-01-01,2025-12-31,ACTIVO
609,26,364,311449.49,2024-01-01,2025-12-31,ACTIVO
610,26,257,298910.11,2024-01-01,2025-12-31,ACTIVO
611,26,245,338052.3,2024-01-01,2025-12-31,ACTIVO
612,27,421,193808.38,2024-01-01,2025-12-31,ACTIVO
613,27,26,243642.36,2024-01-01,2025-12-31,ACTIVO
614,27,27,189604.21,2024-01-01,2025-12-31,ACTIVO
615,27,63,144099.04,2024-01-01,2025-12-31,ACTIVO
616,27,91,159291.24,2024-01-01,2025-12-31,ACTIVO
617,27,350,410896.08,2024-01-01,2025-12-31,ACTIVO
618,27,124,300870.05,2024-01-01,2025-12-31,ACTIVO
619,27,178,240300.12,2024-01-01,2025-12-31,ACTIVO
620,28,361,300861.37,2024-01-01,2025-12-31,ACTIVO
621,28,125,133766.51,2024-01-01,2025-12-31,ACTIVO
622,28,295,111273.21,2024-01-01,2025-12-31,ACTIVO
623,28,24,269016.47,2024-01-01,2025-12-31,ACTIVO
624,28,174,302213.1,2024-01-01,2025-12-31,ACTIVO
625,28,339,80975.88,2024-01-01,2025-12-31,ACTIVO
626,28,35,343359.64,2024-01-01,2025-12-31,ACTIVO
627,28,89,76056.61,2024-01-01,2025-12-31,ACTIVO
628,28,104,71733.07,2024-01-01,2025-12-31,ACTIVO
629,29,234,174515.83,2024-01-01,2025-12-31,ACTIVO
630,29,263,7552.29,2024-01-01,2025-12-31,ACTIVO
631,29,65,327635.74,2024-01-01,2025-12-31,ACTIVO
632,29,473,307524.18,2024-01-01,2025-12-31,ACTIVO
633,29,139,81834.51,2024-01-01,2025-12-31,ACTIVO
634,29,495,331191.53,2024-01-01,2025-12-31,ACTIVO
635,29,464,386272.09,2024-01-01,2025-12-31,ACTIVO
636,29,146,242612.05,2024-01-01,2025-12-31,ACTIVO
637,29,39,308004.65,2024-01-01,2025-12-31,ACTIVO
638,29,387,204326.04,2024-01-01,2025-12-31,ACTIVO
639,30,244,11545.16,2024-01-01,2025-12-31,ACTIVO
640,30,357,307882.81,2024-01-01,2025-12-31,ACTIVO
641,30,499,357713.59,2024-01-01,2025-12-31,ACTIVO
642,30,350,137948.29,2024-01-01,2025-12-31,ACTIVO
643,30,464,385727.94,2024-01-01,2025-12-31,ACTIVO
644,30,72,177394.3,2024-01-01,2025-12-31,ACTIVO
645,30,239,117849.75,2024-01-01,2025-12-31,ACTIVO
646,30,387,428581.26,2024-01-01,2025-12-31,ACTIVO
647,30,237,319286.4,2024-01-01,2025-12-31,ACTIVO
648,30,61,422665.01,2024-01-01,2025-12-31,ACTIVO
649,30,26,288486.89,2024-01-01,2025-12-31,ACTIVO
650,30,456,254519.75,2024-01-01,2025-12-31,ACTIVO
651,30,108,324558.13,2024-01-01,2025-12-31,ACTIVO
652,30,346,147458.96,2024-01-01,2025-12-31,ACTIVO
653,30,19,443697.95,2024-01-01,2025-12-31,ACTIVO
654,30,142,23107.75,2024-01-01,2025-12-31,ACTIVO
655,30,486,389985.52,2024-01-01,2025-12-31,ACTIVO
656,30,12,405914.77,2024-01-01,2025-12-31,ACTIVO
657,30,489,3938.33,2024-01-01,2025-12-31,ACTIVO
658,30,455,384137.74,2024-01-01,2025-12-31,ACTIVO
659,30,336,101942.66,2024-01-01,2025-12-31,ACTIVO
660,30,498,214637.26,2024-01-01,2025-12-31,ACTIVO
661,30,185,168366.11,2024-01-01,2025-12-31,ACTIVO
662,30,37,43246.44,2024-01-01,2025-12-31,ACTIVO
663,30,81,193370.74,2024-01-01,2025-12-31,ACTIVO
664,30,168,423059.53,2024-01-01,2025-12-31,ACTIVO
665,30,235,218643.74,2024-01-01,2025-12-31,ACTIVO
666,30,119,195784.1,2024-01-01,2025-12-31,ACTIVO
667,30,48,266502.21,2024-01-01,2025-12-31,ACTIVO
668,30,77,72543.9,2024-01-01,2025-12-31,ACTIVO
669,30,301,243587.4,2024-01-01,2025-12-31,ACTIVO
670,30,240,205730.78,2024-01-01,2025-12-31,ACTIVO
671,30,288,284374.12,2024-01-01,2025-12-31,ACTIVO
672,30,137,446787.77,2024-01-01,2025-12-31,ACTIVO
673,30,82,444196.66,2024-01-01,2025-12-31,ACTIVO
674,30,477,347813.64,2024-01-01,2025-12-31,ACTIVO
675,30,51,190622.16,2024-01-01,2025-12-31,ACTIVO
676,30,134,412336.23,2024-01-01,2025-12-31,ACTIVO
677,30,382,288446.73,2024-01-01,2025-12-31,ACTIVO
678,30,414,304691.81,2024-01-01,2025-12-31,ACTIVO
679,30,453,53527.86,2024-01-01,2025-12-31,ACTIVO
680,30,256,288659.96,2024-01-01,2025-12-31,ACTIVO
681,31,489,313033.79,2024-01-01,2025-12-31,ACTIVO
682,31,386,247779.05,2024-01-01,2025-12-31,ACTIVO
683,31,401,442414.52,2024-01-01,2025-12-31,ACTIVO
684,31,147,177165.74,2024-01-01,2025-12-31,ACTIVO
685,31,455,143606.01,2024-01-01,2025-12-31,ACTIVO
686,31,95,108613.78,2024-01-01,2025-12-31,ACTIVO
687,31,105,215009.59,2024-01-01,2025-12-31,ACTIVO
688,31,258,135300.35,2024-01-01,2025-12-31,ACTIVO
689,31,169,417646.22,2024-01-01,2025-12-31,ACTIVO
690,31,203,213907.16,2024-01-01,2025-12-31,ACTIVO
691,31,399,374137.8,2024-01-01,2025-12-31,ACTIVO
692,31,183,4581.93,2024-01-01,2025-12-31,ACTIVO
693,31,120,71983.19,2024-01-01,2025-12-31,ACTIVO
694,31,466,1965.85,2024-01-01,2025-12-31,ACTIVO
695,31,313,104946.64,2024-01-01,2025-12-31,ACTIVO
696,31,15,422864.33,2024-01-01,2025-12-31,ACTIVO
697,31,168,389042.69,2024-01-01,2025-12-31,ACTIVO
698,31,429,77516.93,2024-01-01,2025-12-31,ACTIVO
699,31,446,192470.34,2024-01-01,2025-12-31,ACTIVO
700,31,356,69232.01,2024-01-01,2025-12-31,ACTIVO
701,31,251,430025.73,2024-01-01,2025-12-31,ACTIVO
702,31,407,288314.53,2024-01-01,2025-12-31,ACTIVO
703,31,132,69332.75,2024-01-01,2025-12-31,ACTIVO
704,31,287,312102.29,2024-01-01,2025-12-31,ACTIVO
705,31,231,117797.09,2024-01-01,2025-12-31,ACTIVO
706,31,13,8444.22,2024-01-01,2025-12-31,ACTIVO
707,31,424,334503.04,2024-01-01,2025-12-31,ACTIVO
708,31,498,402654.78,2024-01-01,2025-12-31,ACTIVO
709,31,415,196114.87,2024-01-01,2025-12-31,ACTIVO
710,31,91,207828.16,2024-01-01,2025-12-31,ACTIVO
711,32,251,148683.85,2024-01-01,2025-12-31,ACTIVO
712,32,321,368013.71,2024-01-01,2025-12-31,ACTIVO
713,32,238,99436.98,2024-01-01,2025-12-31,ACTIVO
714,32,358,11143.06,2024-01-01,2025-12-31,ACTIVO
715,32,405,261481.63,2024-01-01,2025-12-31,ACTIVO
716,32,317,358261.07,2024-01-01,2025-12-31,ACTIVO
717,32,305,343668.25,2024-01-01,2025-12-31,ACTIVO
718,32,361,387705.43,2024-01-01,2025-12-31,ACTIVO
719,32,233,347920.61,2024-01-01,2025-12-31,ACTIVO
720,32,252,384174.78,2024-01-01,2025-12-31,ACTIVO
721,32,51,413566.19,2024-01-01,2025-12-31,ACTIVO
722,32,20,160354.0,2024-01-01,2025-12-31,ACTIVO
723,32,437,307069.72,2024-01-01,2025-12-31,ACTIVO
724,32,310,184016.04,2024-01-01,2025-12-31,ACTIVO
725,32,353,356657.71,2024-01-01,2025-12-31,ACTIVO
726,32,249,88280.41,2024-01-01,2025-12-31,ACTIVO
727,32,68,145551.08,2024-01-01,2025-12-31,ACTIVO
728,32,167,333518.09,2024-01-01,2025-12-31,ACTIVO
729,32,111,260647.12,2024-01-01,2025-12-31,ACTIVO
730,32,356,34440.2,2024-01-01,2025-12-31,ACTIVO
731,32,214,322310.28,2024-01-01,2025-12-31,ACTIVO
732,32,217,48553.08,2024-01-01,2025-12-31,ACTIVO
733,32,129,172361.51,2024-01-01,2025-12-31,ACTIVO
734,33,482,177576.23,2024-01-01,2025-12-31,ACTIVO
735,33,53,15308.97,2024-01-01,2025-12-31,ACTIVO
736,33,86,312223.75,2024-01-01,2025-12-31,ACTIVO
737,33,444,125307.79,2024-01-01,2025-12-31,ACTIVO
738,33,387,352933.75,2024-01-01,2025-12-31,ACTIVO
739,33,216,305329.23,2024-01-01,2025-12-31,ACTIVO
740,33,272,262579.1,2024-01-01,2025-12-31,ACTIVO
741,33,67,437151.89,2024-01-01,2025-12-31,ACTIVO
742,33,405,873.66,2024-01-01,2025-12-31,ACTIVO
743,34,456,41147.4,2024-01-01,2025-12-31,ACTIVO
744,34,246,272791.9,2024-01-01,2025-12-31,ACTIVO
745,34,61,430198.52,2024-01-01,2025-12-31,ACTIVO
746,34,241,122983.17,2024-01-01,2025-12-31,ACTIVO
747,34,417,40938.19,2024-01-01,2025-12-31,ACTIVO
748,34,404,438772.77,2024-01-01,2025-12-31,ACTIVO
749,34,299,13348.17,2024-01-01,2025-12-31,ACTIVO
750,34,225,439243.87,2024-01-01,2025-12-31,ACTIVO
751,34,378,380547.73,2024-01-01,2025-12-31,ACTIVO
752,34,90,309085.83,2024-01-01,2025-12-31,ACTIVO
753,34,128,316090.55,2024-01-01,2025-12-31,ACTIVO
754,34,499,75529.52,2024-01-01,2025-12-31,ACTIVO
755,34,169,215794.81,2024-01-01,2025-12-31,ACTIVO
756,34,58,106438.26,2024-01-01,2025-12-31,ACTIVO
757,34,363,312445.17,2024-01-01,2025-12-31,ACTIVO
758,34,202,429715.03,2024-01-01,2025-12-31,ACTIVO
759,34,117,348263.87,2024-01-01,2025-12-31,ACTIVO
760,34,143,180284.01,2024-01-01,2025-12-31,ACTIVO
761,34,339,341187.44,2024-01-01,2025-12-31,ACTIVO
762,34,452,377408.64,2024-01-01,2025-12-31,ACTIVO
763,34,136,300281.9,2024-01-01,2025-12-31,ACTIVO
764,34,187,377609.7,2024-01-01,2025-12-31,ACTIVO
765,34,138,427261.59,2024-01-01,2025-12-31,ACTIVO
766,34,48,201078.58,2024-01-01,2025-12-31,ACTIVO
767,34,393,84509.44,2024-01-01,2025-12-31,ACTIVO
768,34,314,182751.9,2024-01-01,2025-12-31,ACTIVO
769,35,396,288091.08,2024-01-01,2025-12-31,ACTIVO
770,35,54,446827.8,2024-01-01,2025-12-31,ACTIVO
771,35,262,26852.23,2024-01-01,2025-12-31,ACTIVO
772,35,7,153140.57,2024-01-01,2025-12-31,ACTIVO
773,35,71,114622.23,2024-01-01,2025-12-31,ACTIVO
774,35,141,279223.38,2024-01-01,2025-12-31,ACTIVO
775,35,47,213647.53,2024-01-01,2025-12-31,ACTIVO
776,35,95,389045.16,2024-01-01,2025-12-31,ACTIVO
777,35,40,195797.73,2024-01-01,2025-12-31,ACTIVO
778,35,273,378505.81,2024-01-01,2025-12-31,ACTIVO
779,35,122,81220.15,2024-01-01,2025-12-31,ACTIVO
780,35,284,302413.62,2024-01-01,2025-12-31,ACTIVO
781,35,331,448968.27,2024-01-01,2025-12-31,ACTIVO
782,35,427,77363.1,2024-01-01,2025-12-31,ACTIVO
783,35,403,39520.46,2024-01-01,2025-12-31,ACTIVO
784,35,182,367662.46,2024-01-01,2025-12-31,ACTIVO
785,35,1,289975.47,2024-01-01,2025-12-31,ACTIVO
786,35,246,338637.53,2024-01-01,2025-12-31,ACTIVO
787,35,107,231616.16,2024-01-01,2025-12-31,ACTIVO
788,35,11,45563.14,2024-01-01,2025-12-31,ACTIVO
789,35,399,416755.2,2024-01-01,2025-12-31,ACTIVO
790,36,363,195798.67,2024-01-01,2025-12-31,ACTIVO
791,36,1,84787.89,2024-01-01,2025-12-31,ACTIVO
792,36,222,228470.64,2024-01-01,2025-12-31,ACTIVO
793,36,7,348169.07,2024-01-01,2025-12-31,ACTIVO
794,36,387,107694.86,2024-01-01,2025-12-31,ACTIVO
795,36,113,445592.91,2024-01-01,2025-12-31,ACTIVO
796,36,339,128874.47,2024-01-01,2025-12-31,ACTIVO
797,36,106,434029.89,2024-01-01,2025-12-31,ACTIVO
798,36,254,366064.39,2024-01-01,2025-12-31,ACTIVO
799,36,58,15433.45,2024-01-01,2025-12-31,ACTIVO
800,36,298,308412.83,2024-01-01,2025-12-31,ACTIVO
801,36,89,353304.01,2024-01-01,2025-12-31,ACTIVO
802,37,55,269429.24,2024-01-01,2025-12-31,ACTIVO
803,37,367,281586.09,2024-01-01,2025-12-31,ACTIVO
804,37,141,394683.76,2024-01-01,2025-12-31,ACTIVO
805,37,278,408594.72,2024-01-01,2025-12-31,ACTIVO
806,37,76,16548.81,2024-01-01,2025-12-31,ACTIVO
807,37,460,341255.89,2024-01-01,2025-12-31,ACTIVO
808,38,320,303978.14,2024-01-01,2025-12-31,ACTIVO
809,38,177,15482.5,2024-01-01,2025-12-31,ACTIVO
810,38,411,45869.3,2024-01-01,2025-12-31,ACTIVO
811,38,354,218484.52,2024-01-01,2025-12-31,ACTIVO
812,38,345,333266.01,2024-01-01,2025-12-31,ACTIVO
813,38,11,325793.71,2024-01-01,2025-12-31,ACTIVO
814,38,29,308768.88,2024-01-01,2025-12-31,ACTIVO
815,38,484,428326.27,2024-01-01,2025-12-31,ACTIVO
816,38,381,10036.71,2024-01-01,2025-12-31,ACTIVO
817,38,158,396815.4,2024-01-01,2025-12-31,ACTIVO
818,38,189,1686.51,2024-01-01,2025-12-31,ACTIVO
819,39,423,91957.92,2024-01-01,2025-12-31,ACTIVO
820,39,164,342248.16,2024-01-01,2025-12-31,ACTIVO
821,39,104,218848.53,2024-01-01,2025-12-31,ACTIVO
822,39,336,394520.1,2024-01-01,2025-12-31,ACTIVO
823,39,332,390602.98,2024-01-01,2025-12-31,ACTIVO
824,39,90,40318.97,2024-01-01,2025-12-31,ACTIVO
825,39,19,66767.39,2024-01-01,2025-12-31,ACTIVO
826,39,187,363606.51,2024-01-01,2025-12-31,ACTIVO
827,39,63,255925.42,2024-01-01,2025-12-31,ACTIVO
828,39,258,404947.51,2024-01-01,2025-12-31,ACTIVO
829,39,346,434950.73,2024-01-01,2025-12-31,ACTIVO
830,39,227,314826.02,2024-01-01,2025-12-31,ACTIVO
831,39,148,165275.55,2024-01-01,2025-12-31,ACTIVO
832,39,261,20541.37,2024-01-01,2025-12-31,ACTIVO
833,39,372,438782.44,2024-01-01,2025-12-31,ACTIVO
834,39,461,285718.98,2024-01-01,2025-12-31,ACTIVO
835,39,93,134997.27,2024-01-01,2025-12-31,ACTIVO
836,39,35,58261.24,2024-01-01,2025-12-31,ACTIVO
837,39,431,57577.81,2024-01-01,2025-12-31,ACTIVO
838,39,290,84674.19,2024-01-01,2025-12-31,ACTIVO
839,39,140,251361.89,2024-01-01,2025-12-31,ACTIVO
840,39,277,304805.28,2024-01-01,2025-12-31,ACTIVO
841,39,440,129852.69,2024-01-01,2025-12-31,ACTIVO
842,39,493,433701.33,2024-01-01,2025-12-31,ACTIVO
843,39,6,210377.26,2024-01-01,2025-12-31,ACTIVO
844,39,230,52220.23,2024-01-01,2025-12-31,ACTIVO
845,39,125,295498.93,2024-01-01,2025-12-31,ACTIVO
846,39,14,268303.62,2024-01-01,2025-12-31,ACTIVO
847,39,161,183044.91,2024-01-01,2025-12-31,ACTIVO
848,39,61,298380.24,2024-01-01,2025-12-31,ACTIVO
849,39,444,168404.09,2024-01-01,2025-12-31,ACTIVO
850,39,422,309894.08,2024-01-01,2025-12-31,ACTIVO
851,39,208,425291.88,2024-01-01,2025-12-31,ACTIVO
852,39,363,439830.78,2024-01-01,2025-12-31,ACTIVO
853,39,209,33143.28,2024-01-01,2025-12-31,ACTIVO
854,39,239,380895.18,2024-01-01,2025-12-31,ACTIVO
855,39,40,173358.64,2024-01-01,2025-12-31,ACTIVO
856,40,495,23295.64,2024-01-01,2025-12-31,ACTIVO
857,40,111,330831.99,2024-01-01,2025-12-31,ACTIVO
858,40,146,82991.36,2024-01-01,2025-12-31,ACTIVO
859,40,170,338060.06,2024-01-01,2025-12-31,ACTIVO
860,40,358,314586.64,2024-01-01,2025-12-31,ACTIVO
861,40,16,6114.98,2024-01-01,2025-12-31,ACTIVO
862,40,259,399819.17,2024-01-01,2025-12-31,ACTIVO
863,40,398,264061.51,2024-01-01,2025-12-31,ACTIVO
864,40,86,362361.27,2024-01-01,2025-12-31,ACTIVO
865,40,498,272954.93,2024-01-01,2025-12-31,ACTIVO
866,40,418,273981.07,2024-01-01,2025-12-31,ACTIVO
867,40,341,79572.9,2024-01-01,2025-12-31,ACTIVO
868,40,203,353470.65,2024-01-01,2025-12-31,ACTIVO
869,40,14,254030.51,2024-01-01,2025-12-31,ACTIVO
870,40,145,341156.82,2024-01-01,2025-12-31,ACTIVO
871,40,490,289789.87,2024-01-01,2025-12-31,ACTIVO
